month,state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_
2025-10-01,West Bengal,Haora,463.0,222.0,0.0,46.0,6766.0,304.0,1627.0
2025-10-01,West Bengal,Hawrah,3.0,2.0,0.0,0.0,3.0,1.0,2.0
2025-10-01,West Bengal,Hooghiy,0.0,0.0,0.0,0.0,11.0,0.0,3.0
2025-10-01,West Bengal,Hooghly,2698.0,768.0,3.0,1141.0,20821.0,3972.0,6083.0
2025-10-01,West Bengal,Howrah,1906.0,707.0,4.0,767.0,13081.0,2285.0,3527.0
2025-10-01,West Bengal,Hugli,26.0,13.0,0.0,1.0,154.0,9.0,51.0
2025-10-01,West Bengal,Jalpaiguri,849.0,720.0,22.0,917.0,31037.0,1515.0,2830.0
2025-10-01,West Bengal,Jhargram,143.0,27.0,1.0,70.0,605.0,148.0,125.0
2025-10-01,West Bengal,Kalimpong,20.0,9.0,0.0,12.0,186.0,26.0,25.0
2025-10-01,West Bengal,Koch Bihar,677.0,288.0,2.0,61.0,20268.0,174.0,1031.0
2025-10-01,West Bengal,Kolkata,975.0,769.0,20.0,441.0,10216.0,1797.0,4098.0
2025-10-01,West Bengal,Malda,2814.0,914.0,2.0,1613.0,20386.0,2673.0,4608.0
2025-10-01,West Bengal,Maldah,305.0,111.0,0.0,70.0,3897.0,227.0,1202.0
2025-10-01,West Bengal,Medinipur,6.0,2.0,0.0,0.0,12.0,4.0,11.0
2025-10-01,West Bengal,Murshidabad,7844.0,1135.0,6.0,2610.0,29073.0,6633.0,10515.0
2025-10-01,West Bengal,Nadia,2541.0,711.0,21.0,1130.0,36408.0,3371.0,5312.0
2025-10-01,West Bengal,Naihati Anandabazar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2025-10-01,West Bengal,North 24 Parganas,4564.0,1284.0,29.0,1778.0,32108.0,5944.0,9417.0
2025-10-01,West Bengal,North Dinajpur,55.0,20.0,0.0,12.0,839.0,21.0,161.0
2025-10-01,West Bengal,North Twenty Four Parganas,304.0,84.0,0.0,21.0,2425.0,181.0,1174.0
2025-10-01,West Bengal,Paschim Bardhaman,160.0,73.0,3.0,127.0,1606.0,224.0,377.0
2025-10-01,West Bengal,Paschim Medinipur,3354.0,787.0,1.0,1707.0,32354.0,4993.0,7093.0
2025-10-01,West Bengal,Purba Bardhaman,567.0,64.0,4.0,177.0,1790.0,342.0,388.0
2025-10-01,West Bengal,Purba Medinipur,2852.0,294.0,3.0,1052.0,10735.0,4115.0,6495.0
2025-10-01,West Bengal,Purulia,108.0,56.0,0.0,47.0,1063.0,70.0,281.0
2025-10-01,West Bengal,Puruliya,1963.0,690.0,0.0,1116.0,16590.0,2244.0,4115.0
2025-10-01,West Bengal,South 24 Pargana,1.0,0.0,0.0,2.0,6.0,1.0,0.0
2025-10-01,West Bengal,South 24 Parganas,7488.0,2338.0,14.0,2792.0,40830.0,7272.0,12152.0
2025-10-01,West Bengal,South Dinajpur,80.0,24.0,0.0,14.0,1144.0,36.0,209.0
2025-10-01,West Bengal,South Dumdum(M),0.0,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-01,West Bengal,South Twenty Four Parganas,913.0,325.0,1.0,120.0,8069.0,379.0,2941.0
2025-10-01,West Bengal,Uttar Dinajpur,4513.0,1796.0,22.0,1538.0,33848.0,2599.0,6181.0
2025-10-01,West Bengal,West Medinipur,1.0,1.0,0.0,0.0,2.0,0.0,0.0
2025-10-01,West Bengal,West Midnapore,391.0,125.0,0.0,54.0,5589.0,283.0,1524.0
2025-11-01,Andaman And Nicobar Islands,Andamans,13.0,0.0,0.0,0.0,212.0,48.0,174.0
2025-11-01,Andaman And Nicobar Islands,Nicobar,12.0,0.0,0.0,5.0,105.0,132.0,58.0
2025-11-01,Andaman And Nicobar Islands,Nicobars,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2025-11-01,Andaman And Nicobar Islands,North And Middle Andaman,31.0,0.0,0.0,21.0,294.0,467.0,114.0
2025-11-01,Andaman And Nicobar Islands,South Andaman,53.0,3.0,0.0,114.0,814.0,542.0,287.0
2025-11-01,Andhra Pradesh,Adilabad,286.0,63.0,0.0,764.0,6371.0,1420.0,4140.0
2025-11-01,Andhra Pradesh,Alluri Sitharama Raju,280.0,32.0,14.0,307.0,1925.0,1099.0,1013.0
2025-11-01,Andhra Pradesh,Anakapalli,169.0,4.0,4.0,355.0,1788.0,429.0,303.0
2025-11-01,Andhra Pradesh,Anantapur,1232.0,88.0,0.0,2975.0,11056.0,4338.0,6853.0
2025-11-01,Andhra Pradesh,Ananthapur,476.0,34.0,0.0,2695.0,3911.0,3738.0,2396.0
2025-11-01,Andhra Pradesh,Ananthapuramu,829.0,41.0,3.0,1642.0,4973.0,5257.0,1819.0
2025-11-01,Andhra Pradesh,Annamayya,250.0,11.0,30.0,619.0,3002.0,655.0,372.0
2025-11-01,Andhra Pradesh,Bapatla,133.0,13.0,6.0,378.0,1765.0,769.0,203.0
2025-11-01,Andhra Pradesh,Chittoor,2143.0,170.0,13.0,6604.0,19402.0,22227.0,8670.0
2025-11-01,Andhra Pradesh,Cuddapah,1604.0,115.0,1.0,3088.0,14164.0,11718.0,5958.0
2025-11-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,179.0,7.0,4.0,379.0,2301.0,941.0,295.0
2025-11-01,Andhra Pradesh,East Godavari,2041.0,116.0,5.0,3953.0,20783.0,26682.0,9204.0
2025-11-01,Andhra Pradesh,Eluru,180.0,13.0,10.0,506.0,2896.0,584.0,285.0
2025-11-01,Andhra Pradesh,Guntur,2698.0,257.0,14.0,4667.0,22012.0,21021.0,10826.0
2025-11-01,Andhra Pradesh,Hyderabad,1083.0,284.0,0.0,1494.0,7440.0,3097.0,7432.0
2025-11-01,Andhra Pradesh,K.V. Rangareddy,1.0,0.0,0.0,11.0,29.0,37.0,35.0
2025-11-01,Andhra Pradesh,K.V.Rangareddy,12.0,3.0,0.0,28.0,134.0,29.0,138.0
2025-11-01,Andhra Pradesh,Kakinada,246.0,19.0,11.0,576.0,3330.0,1247.0,382.0
2025-11-01,Andhra Pradesh,Karim Nagar,19.0,3.0,0.0,39.0,272.0,76.0,223.0
2025-11-01,Andhra Pradesh,Karimnagar,119.0,21.0,0.0,318.0,2279.0,639.0,1375.0
2025-11-01,Andhra Pradesh,Khammam,227.0,72.0,0.0,1671.0,6086.0,2122.0,2292.0
2025-11-01,Andhra Pradesh,Krishna,1741.0,128.0,18.0,3147.0,16600.0,17877.0,8508.0
2025-11-01,Andhra Pradesh,Kurnool,2965.0,194.0,6.0,5494.0,18679.0,21105.0,11578.0
2025-11-01,Andhra Pradesh,Mahabub Nagar,231.0,106.0,0.0,183.0,3230.0,162.0,2468.0
2025-11-01,Andhra Pradesh,Mahabubnagar,0.0,0.0,0.0,6.0,14.0,6.0,12.0
2025-11-01,Andhra Pradesh,Mahbubnagar,129.0,43.0,0.0,480.0,2102.0,452.0,1429.0
2025-11-01,Andhra Pradesh,Medak,288.0,66.0,0.0,583.0,2990.0,924.0,1929.0
2025-11-01,Andhra Pradesh,N. T. R,218.0,31.0,18.0,731.0,4631.0,879.0,484.0
2025-11-01,Andhra Pradesh,Nalgonda,226.0,53.0,0.0,663.0,8156.0,859.0,3644.0
2025-11-01,Andhra Pradesh,Nandyal,264.0,12.0,2.0,595.0,2495.0,814.0,415.0
2025-11-01,Andhra Pradesh,Nellore,1311.0,202.0,0.0,2318.0,14267.0,11289.0,6681.0
2025-11-01,Andhra Pradesh,Nizamabad,104.0,21.0,0.0,280.0,1382.0,540.0,896.0
2025-11-01,Andhra Pradesh,Palnadu,167.0,14.0,7.0,531.0,2644.0,686.0,346.0
2025-11-01,Andhra Pradesh,Parvathipuram Manyam,106.0,9.0,0.0,379.0,1475.0,541.0,460.0
2025-11-01,Andhra Pradesh,Prakasam,1633.0,246.0,5.0,4706.0,21278.0,13488.0,8594.0
2025-11-01,Andhra Pradesh,Rangareddi,375.0,122.0,0.0,1403.0,4711.0,1739.0,3607.0
2025-11-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,195.0,187.0,103.0,623.0,3447.0,1036.0,300.0
2025-11-01,Andhra Pradesh,Sri Sathya Sai,239.0,13.0,3.0,800.0,3008.0,577.0,567.0
2025-11-01,Andhra Pradesh,Srikakulam,1185.0,34.0,0.0,5318.0,15113.0,11031.0,6435.0
2025-11-01,Andhra Pradesh,Tirupati,223.0,209.0,76.0,685.0,3999.0,868.0,431.0
2025-11-01,Andhra Pradesh,Visakhapatnam,2065.0,124.0,14.0,4145.0,20905.0,20111.0,10754.0
2025-11-01,Andhra Pradesh,Vizianagaram,1012.0,33.0,1.0,2660.0,11212.0,11576.0,6105.0
2025-11-01,Andhra Pradesh,Warangal,193.0,58.0,0.0,1222.0,7889.0,1713.0,4116.0
2025-11-01,Andhra Pradesh,West Godavari,1579.0,89.0,7.0,3334.0,18781.0,15633.0,7745.0
2025-11-01,Andhra Pradesh,Y. S. R,228.0,13.0,10.0,559.0,3286.0,678.0,288.0
2025-11-01,Arunachal Pradesh,Anjaw,3.0,4.0,3.0,27.0,103.0,184.0,36.0
2025-11-01,Arunachal Pradesh,Changlang,66.0,45.0,7.0,144.0,702.0,1265.0,234.0
2025-11-01,Arunachal Pradesh,Dibang Valley,1.0,0.0,0.0,8.0,41.0,168.0,24.0
2025-11-01,Arunachal Pradesh,East Kameng,14.0,16.0,14.0,44.0,167.0,564.0,117.0
2025-11-01,Arunachal Pradesh,East Siang,23.0,29.0,2.0,106.0,471.0,539.0,133.0
2025-11-01,Arunachal Pradesh,Kamle,0.0,5.0,2.0,10.0,50.0,8.0,12.0
2025-11-01,Arunachal Pradesh,Kra Daadi,3.0,9.0,4.0,20.0,53.0,34.0,24.0
2025-11-01,Arunachal Pradesh,Kurung Kumey,3.0,12.0,12.0,26.0,75.0,312.0,50.0
2025-11-01,Arunachal Pradesh,Leparada,0.0,0.0,1.0,3.0,7.0,14.0,1.0
2025-11-01,Arunachal Pradesh,Lohit,17.0,11.0,1.0,55.0,363.0,317.0,100.0
2025-11-01,Arunachal Pradesh,Longding,17.0,63.0,4.0,49.0,175.0,258.0,64.0
2025-11-01,Arunachal Pradesh,Lower Dibang Valley,7.0,14.0,2.0,39.0,210.0,291.0,72.0
2025-11-01,Arunachal Pradesh,Lower Siang,4.0,7.0,3.0,14.0,43.0,182.0,7.0
2025-11-01,Arunachal Pradesh,Lower Subansiri,18.0,10.0,0.0,43.0,273.0,107.0,75.0
2025-11-01,Arunachal Pradesh,Namsai,22.0,3.0,0.0,28.0,354.0,965.0,111.0
2025-11-01,Arunachal Pradesh,Pakke Kessang,0.0,0.0,1.0,4.0,28.0,5.0,10.0
2025-11-01,Arunachal Pradesh,Papum Pare,49.0,63.0,5.0,171.0,789.0,376.0,309.0
2025-11-01,Arunachal Pradesh,Shi-Yomi,1.0,15.0,5.0,11.0,100.0,66.0,167.0
2025-11-01,Arunachal Pradesh,Siang,2.0,6.0,4.0,41.0,91.0,191.0,27.0
2025-11-01,Arunachal Pradesh,Tawang,16.0,13.0,5.0,36.0,157.0,376.0,29.0
2025-11-01,Arunachal Pradesh,Tirap,20.0,14.0,1.0,29.0,185.0,254.0,40.0
2025-11-01,Arunachal Pradesh,Upper Siang,3.0,5.0,1.0,45.0,137.0,251.0,55.0
2025-11-01,Arunachal Pradesh,Upper Subansiri,11.0,11.0,11.0,49.0,175.0,475.0,68.0
2025-11-01,Arunachal Pradesh,West Kameng,20.0,19.0,7.0,66.0,365.0,256.0,231.0
2025-11-01,Arunachal Pradesh,West Siang,21.0,21.0,2.0,67.0,425.0,1100.0,80.0
2025-11-01,Assam,Bajali,3.0,3.0,2.0,17.0,160.0,1.0,2.0
2025-11-01,Assam,Baksa,322.0,138.0,25.0,184.0,2642.0,1796.0,597.0
2025-11-01,Assam,Barpeta,1286.0,394.0,158.0,787.0,9011.0,8078.0,3943.0
2025-11-01,Assam,Biswanath,203.0,100.0,33.0,136.0,1664.0,584.0,274.0
2025-11-01,Assam,Bongaigaon,385.0,95.0,14.0,348.0,4129.0,3207.0,1380.0
2025-11-01,Assam,Cachar,1167.0,540.0,177.0,954.0,9936.0,3629.0,2069.0
2025-11-01,Assam,Charaideo,144.0,80.0,1.0,167.0,1707.0,594.0,206.0
2025-11-01,Assam,Chirang,223.0,135.0,2.0,288.0,2515.0,2961.0,977.0
2025-11-01,Assam,Darrang,762.0,325.0,575.0,490.0,3900.0,1789.0,998.0
2025-11-01,Assam,Dhemaji,441.0,175.0,211.0,290.0,2994.0,1266.0,711.0
2025-11-01,Assam,Dhubri,1264.0,592.0,22.0,953.0,10470.0,3503.0,1830.0
2025-11-01,Assam,Dibrugarh,409.0,226.0,218.0,381.0,4835.0,1584.0,696.0
2025-11-01,Assam,Dima Hasao,1.0,5.0,0.0,1.0,59.0,3.0,4.0
2025-11-01,Assam,Goalpara,794.0,244.0,48.0,660.0,5400.0,2397.0,1146.0
2025-11-01,Assam,Golaghat,434.0,347.0,212.0,340.0,4317.0,2247.0,901.0
2025-11-01,Assam,Hailakandi,665.0,219.0,45.0,487.0,3898.0,1344.0,690.0
2025-11-01,Assam,Hojai,524.0,221.0,0.0,339.0,3873.0,1818.0,1382.0
2025-11-01,Assam,Jorhat,626.0,152.0,119.0,281.0,3626.0,1910.0,559.0
2025-11-01,Assam,Kamrup,1109.0,345.0,29.0,522.0,7328.0,2669.0,1302.0
2025-11-01,Assam,Kamrup Metro,573.0,399.0,503.0,524.0,5258.0,1494.0,1181.0
2025-11-01,Assam,Karbi Anglong,521.0,500.0,127.0,428.0,3704.0,7545.0,1850.0
2025-11-01,Assam,Karimganj,1476.0,728.0,15.0,1046.0,7881.0,3853.0,1132.0
2025-11-01,Assam,Kokrajhar,339.0,187.0,97.0,303.0,3845.0,1543.0,907.0
2025-11-01,Assam,Lakhimpur,562.0,186.0,53.0,557.0,5399.0,1825.0,1449.0
2025-11-01,Assam,Majuli,19.0,14.0,0.0,62.0,368.0,144.0,72.0
2025-11-01,Assam,Marigaon,673.0,279.0,82.0,575.0,6049.0,1509.0,1283.0
2025-11-01,Assam,Nagaon,1319.0,509.0,65.0,1154.0,15419.0,4818.0,8439.0
2025-11-01,Assam,Nalbari,604.0,157.0,28.0,403.0,3166.0,3500.0,539.0
2025-11-01,Assam,North Cachar Hills,85.0,58.0,21.0,57.0,519.0,472.0,175.0
2025-11-01,Assam,Sibsagar,419.0,126.0,108.0,242.0,3230.0,953.0,342.0
2025-11-01,Assam,Sonitpur,1192.0,505.0,161.0,478.0,6752.0,1945.0,1418.0
2025-11-01,Assam,South Salmara Mankachar,216.0,76.0,14.0,147.0,2079.0,431.0,215.0
2025-11-01,Assam,Sribhumi,43.0,14.0,10.0,53.0,1201.0,12.0,78.0
2025-11-01,Assam,Tamulpur District,4.0,13.0,0.0,12.0,272.0,2.0,11.0
2025-11-01,Assam,Tinsukia,603.0,382.0,57.0,368.0,6050.0,1230.0,659.0
2025-11-01,Assam,Udalguri,546.0,185.0,25.0,225.0,3385.0,939.0,745.0
2025-11-01,Assam,West Karbi Anglong,30.0,44.0,57.0,27.0,246.0,173.0,286.0
2025-11-01,Bihar,Araria,1602.0,986.0,14.0,1457.0,23489.0,3734.0,6850.0
2025-11-01,Bihar,Arwal,177.0,573.0,0.0,434.0,5199.0,1011.0,2043.0
2025-11-01,Bihar,Aurangabad,816.0,2028.0,8.0,2032.0,17957.0,4334.0,5430.0
2025-11-01,Bihar,Aurangabad(Bh),12.0,20.0,0.0,6.0,176.0,7.0,63.0
2025-11-01,Bihar,Banka,1552.0,994.0,7.0,1493.0,17285.0,3839.0,4651.0
2025-11-01,Bihar,Begusarai,1886.0,1100.0,9.0,2382.0,21948.0,5251.0,6647.0
2025-11-01,Bihar,Bhabua,3.0,5.0,0.0,3.0,40.0,0.0,5.0
2025-11-01,Bihar,Bhagalpur,2131.0,1533.0,8.0,2447.0,23114.0,5794.0,7989.0
2025-11-01,Bihar,Bhojpur,797.0,2561.0,38.0,2165.0,19680.0,3286.0,4664.0
2025-11-01,Bihar,Buxar,595.0,1077.0,20.0,1392.0,12194.0,2000.0,3064.0
2025-11-01,Bihar,Darbhanga,2436.0,1433.0,14.0,2502.0,31530.0,6358.0,13614.0
2025-11-01,Bihar,East Champaran,1788.0,3445.0,147.0,3748.0,49237.0,6789.0,10686.0
2025-11-01,Bihar,Gaya,1039.0,2688.0,25.0,3314.0,26927.0,4949.0,7882.0
2025-11-01,Bihar,Gopalganj,794.0,1420.0,24.0,1482.0,20874.0,2763.0,5028.0
2025-11-01,Bihar,Jamui,987.0,904.0,14.0,1034.0,11189.0,3010.0,3476.0
2025-11-01,Bihar,Jehanabad,181.0,835.0,19.0,906.0,7436.0,1304.0,2351.0
2025-11-01,Bihar,Kaimur (Bhabua),517.0,496.0,8.0,1153.0,12999.0,2778.0,3740.0
2025-11-01,Bihar,Katihar,2413.0,892.0,32.0,2029.0,32899.0,5962.0,11730.0
2025-11-01,Bihar,Khagaria,842.0,773.0,17.0,1359.0,11445.0,2278.0,3512.0
2025-11-01,Bihar,Kishanganj,1436.0,348.0,11.0,1023.0,17911.0,3043.0,10445.0
2025-11-01,Bihar,Lakhisarai,588.0,672.0,4.0,889.0,9920.0,2011.0,3011.0
2025-11-01,Bihar,Madhepura,1002.0,830.0,7.0,1213.0,15767.0,2915.0,5525.0
2025-11-01,Bihar,Madhubani,2373.0,2207.0,77.0,2910.0,37463.0,7769.0,12756.0
2025-11-01,Bihar,Monghyr,13.0,6.0,0.0,1.0,73.0,0.0,17.0
2025-11-01,Bihar,Munger,495.0,589.0,27.0,798.0,9209.0,1664.0,2501.0
2025-11-01,Bihar,Muzaffarpur,2197.0,2123.0,17.0,2929.0,39690.0,6042.0,10775.0
2025-11-01,Bihar,Nalanda,695.0,1850.0,11.0,2279.0,19659.0,3518.0,5378.0
2025-11-01,Bihar,Nawada,450.0,1815.0,27.0,1241.0,12930.0,2260.0,3383.0
2025-11-01,Bihar,Pashchim Champaran,12.0,6.0,0.0,6.0,276.0,4.0,76.0
2025-11-01,Bihar,Patna,1161.0,2757.0,28.0,4118.0,41882.0,6557.0,10385.0
2025-11-01,Bihar,Purba Champaran,16.0,16.0,0.0,4.0,229.0,6.0,71.0
2025-11-01,Bihar,Purnea,49.0,25.0,0.0,30.0,581.0,63.0,432.0
2025-11-01,Bihar,Purnia,1654.0,1061.0,20.0,1756.0,24150.0,4603.0,10085.0
2025-11-01,Bihar,Rohtas,740.0,1273.0,13.0,2103.0,22227.0,4520.0,6876.0
2025-11-01,Bihar,Saharsa,1219.0,1180.0,39.0,1202.0,11862.0,3120.0,7178.0
2025-11-01,Bihar,Samastipur,2805.0,1917.0,31.0,2998.0,35217.0,6529.0,9460.0
2025-11-01,Bihar,Samstipur,16.0,18.0,0.0,1.0,144.0,3.0,43.0
2025-11-01,Bihar,Saran,1598.0,3207.0,27.0,2672.0,28030.0,5250.0,8274.0
2025-11-01,Bihar,Sheikhpura,291.0,391.0,9.0,516.0,4819.0,1427.0,2469.0
2025-11-01,Bihar,Sheikpura,2.0,8.0,0.0,0.0,44.0,2.0,28.0
2025-11-01,Bihar,Sheohar,498.0,284.0,2.0,430.0,4872.0,998.0,1651.0
2025-11-01,Bihar,Sitamarhi,2063.0,1701.0,86.0,2253.0,28809.0,6233.0,9231.0
2025-11-01,Bihar,Siwan,1492.0,2104.0,30.0,2043.0,22808.0,4348.0,7817.0
2025-11-01,Bihar,Supaul,1387.0,1216.0,34.0,1304.0,17088.0,3127.0,5618.0
2025-11-01,Bihar,Vaishali,1807.0,2246.0,6.0,2130.0,24473.0,5113.0,7783.0
2025-11-01,Bihar,West Champaran,1500.0,2831.0,143.0,3296.0,45594.0,5295.0,8406.0
2025-11-01,Chandigarh,Chandigarh,672.0,36.0,17.0,715.0,6728.0,2098.0,2068.0
2025-11-01,Chandigarh,Mohali,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2025-11-01,Chandigarh,Rupnagar,2.0,0.0,0.0,1.0,5.0,0.0,3.0
2025-11-01,Chhattisgarh,Balod,432.0,21.0,3.0,769.0,7164.0,3484.0,4560.0
2025-11-01,Chhattisgarh,Baloda Bazar,1115.0,189.0,6.0,1453.0,15399.0,10027.0,7021.0
2025-11-01,Chhattisgarh,Balrampur,787.0,269.0,2.0,442.0,5101.0,3202.0,2973.0
2025-11-01,Chhattisgarh,Bastar,1056.0,753.0,0.0,2112.0,11323.0,3945.0,4663.0
2025-11-01,Chhattisgarh,Bemetara,792.0,112.0,5.0,639.0,8055.0,4639.0,7303.0
2025-11-01,Chhattisgarh,Bijapur,476.0,208.0,184.0,241.0,1836.0,1245.0,1375.0
2025-11-01,Chhattisgarh,Bilaspur,1625.0,316.0,5.0,2108.0,19400.0,12693.0,12786.0
2025-11-01,Chhattisgarh,Dakshin Bastar Dantewada,554.0,69.0,5.0,353.0,1227.0,838.0,1434.0
2025-11-01,Chhattisgarh,Dantewada,359.0,66.0,0.0,159.0,588.0,701.0,1024.0
2025-11-01,Chhattisgarh,Dhamtari,554.0,33.0,0.0,461.0,5422.0,5671.0,5820.0
2025-11-01,Chhattisgarh,Durg,843.0,115.0,7.0,1347.0,9480.0,28687.0,7755.0
2025-11-01,Chhattisgarh,Gariyaband,371.0,77.0,2.0,214.0,6854.0,2034.0,4641.0
2025-11-01,Chhattisgarh,Gaurela-Pendra-Marwahi,28.0,3.0,2.0,92.0,553.0,157.0,51.0
2025-11-01,Chhattisgarh,Janjgir - Champa,8.0,0.0,0.0,3.0,54.0,3.0,43.0
2025-11-01,Chhattisgarh,Janjgir Champa,4.0,2.0,0.0,0.0,54.0,6.0,47.0
2025-11-01,Chhattisgarh,Janjgir-Champa,1097.0,140.0,0.0,904.0,12361.0,8102.0,14283.0
2025-11-01,Chhattisgarh,Jashpur,456.0,374.0,2.0,1858.0,11552.0,8219.0,4560.0
2025-11-01,Chhattisgarh,Kabeerdham,211.0,36.0,3.0,335.0,1988.0,2766.0,1680.0
2025-11-01,Chhattisgarh,Kanker,370.0,69.0,1.0,513.0,5554.0,4670.0,3519.0
2025-11-01,Chhattisgarh,Kawardha,552.0,75.0,1.0,689.0,8661.0,2948.0,3115.0
2025-11-01,Chhattisgarh,Khairagarh Chhuikhadan Gandai,72.0,23.0,0.0,106.0,1060.0,10.0,35.0
2025-11-01,Chhattisgarh,Kondagaon,468.0,304.0,7.0,738.0,8371.0,3130.0,3174.0
2025-11-01,Chhattisgarh,Korba,692.0,111.0,4.0,487.0,7008.0,2366.0,7219.0
2025-11-01,Chhattisgarh,Koriya,264.0,148.0,1.0,485.0,4923.0,2202.0,3656.0
2025-11-01,Chhattisgarh,Mahasamund,779.0,154.0,14.0,764.0,9643.0,5653.0,5132.0
2025-11-01,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,41.0,43.0,0.0,113.0,1159.0,6.0,46.0
2025-11-01,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,8.0,3.0,0.0,5.0,22.0,6.0,10.0
2025-11-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,59.0,22.0,0.0,620.0,2788.0,82.0,62.0
2025-11-01,Chhattisgarh,Mungeli,738.0,107.0,1.0,487.0,7350.0,3654.0,7009.0
2025-11-01,Chhattisgarh,Narayanpur,119.0,100.0,0.0,194.0,847.0,460.0,876.0
2025-11-01,Chhattisgarh,Raigarh,710.0,104.0,7.0,719.0,12160.0,6161.0,14656.0
2025-11-01,Chhattisgarh,Raipur,1949.0,306.0,6.0,1650.0,14929.0,7799.0,13879.0
2025-11-01,Chhattisgarh,Rajnandgaon,1281.0,141.0,22.0,1075.0,14717.0,10133.0,8020.0
2025-11-01,Chhattisgarh,Sakti,110.0,17.0,0.0,311.0,2924.0,92.0,318.0
2025-11-01,Chhattisgarh,Sarangarh-Bilaigarh,41.0,9.0,0.0,146.0,2180.0,29.0,223.0
2025-11-01,Chhattisgarh,Sukma,140.0,109.0,3.0,345.0,2228.0,1161.0,1179.0
2025-11-01,Chhattisgarh,Surajpur,493.0,236.0,1.0,799.0,5429.0,3007.0,4948.0
2025-11-01,Chhattisgarh,Surguja,658.0,223.0,11.0,1399.0,14115.0,3656.0,5113.0
2025-11-01,Chhattisgarh,Uttar Bastar Kanker,181.0,41.0,0.0,246.0,3129.0,1552.0,2384.0
2025-11-01,Dadra And Nagar Haveli,Dadra & Nagar Haveli,7.0,1.0,0.0,3.0,62.0,15.0,59.0
2025-11-01,Dadra And Nagar Haveli,Dadra And Nagar Haveli,150.0,14.0,1.0,289.0,794.0,881.0,1189.0
2025-11-01,Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,19.0,0.0,0.0,32.0,413.0,26.0,64.0
2025-11-01,Dadra And Nagar Haveli And Daman And Diu,Daman,18.0,3.0,0.0,13.0,303.0,5.0,17.0
2025-11-01,Dadra And Nagar Haveli And Daman And Diu,Diu,2.0,5.0,0.0,7.0,32.0,10.0,6.0
2025-11-01,Daman And Diu,Daman,18.0,5.0,0.0,49.0,328.0,249.0,221.0
2025-11-01,Daman And Diu,Diu,20.0,1.0,0.0,21.0,164.0,527.0,107.0
2025-11-01,Delhi,Central Delhi,446.0,134.0,40.0,438.0,4285.0,1918.0,2158.0
2025-11-01,Delhi,East Delhi,1168.0,301.0,21.0,1136.0,11255.0,4222.0,4701.0
2025-11-01,Delhi,Najafgarh,8.0,3.0,0.0,8.0,36.0,4.0,51.0
2025-11-01,Delhi,New Delhi,36.0,13.0,3.0,68.0,459.0,217.0,144.0
2025-11-01,Delhi,North Delhi,726.0,199.0,14.0,441.0,4595.0,1625.0,2288.0
2025-11-01,Delhi,North East,344.0,108.0,0.0,101.0,2599.0,167.0,2541.0
2025-11-01,Delhi,North East Delhi,1168.0,397.0,9.0,1164.0,7951.0,5404.0,4821.0
2025-11-01,Delhi,North West Delhi,2820.0,620.0,73.0,2435.0,20566.0,9554.0,11471.0
2025-11-01,Delhi,Shahdara,84.0,36.0,4.0,209.0,1910.0,108.0,288.0
2025-11-01,Delhi,South Delhi,2345.0,557.0,90.0,1289.0,15447.0,7314.0,8342.0
2025-11-01,Delhi,South East Delhi,18.0,1.0,3.0,35.0,263.0,17.0,24.0
2025-11-01,Delhi,South West Delhi,1363.0,329.0,62.0,1611.0,13320.0,4463.0,4591.0
2025-11-01,Delhi,West Delhi,1562.0,393.0,57.0,1542.0,15475.0,4856.0,5754.0
2025-11-01,Goa,Bardez,1.0,0.0,0.0,0.0,10.0,1.0,5.0
2025-11-01,Goa,North Goa,296.0,37.0,25.0,335.0,4011.0,3041.0,1943.0
2025-11-01,Goa,South Goa,256.0,31.0,20.0,311.0,3644.0,2284.0,1146.0
2025-11-01,Goa,Tiswadi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-01,Gujarat,Ahmadabad,259.0,70.0,0.0,65.0,2153.0,109.0,2097.0
2025-11-01,Gujarat,Ahmedabad,3702.0,1499.0,168.0,4309.0,33384.0,14289.0,19637.0
2025-11-01,Gujarat,Amreli,778.0,88.0,40.0,405.0,4801.0,2521.0,3191.0
2025-11-01,Gujarat,Anand,1315.0,131.0,75.0,667.0,6407.0,3416.0,4651.0
2025-11-01,Gujarat,Arvalli,308.0,47.0,25.0,272.0,1154.0,1041.0,827.0
2025-11-01,Gujarat,Banas Kantha,49.0,8.0,0.0,3.0,122.0,11.0,107.0
2025-11-01,Gujarat,Banaskantha,1803.0,685.0,139.0,1104.0,10327.0,4912.0,6131.0
2025-11-01,Gujarat,Bharuch,894.0,117.0,21.0,975.0,6294.0,3452.0,3136.0
